spacer_mm,leg,pose,spin_deg,gap_mm,collision
20,front_l,apex,334.0,36.79199090594959,False
20,front_l,apex,336.0,37.23395586061421,False
20,front_l,apex,338.0,37.66056180221444,False
20,front_l,apex,340.0,38.036079265982536,False
20,front_l,apex,342.0,38.412534573764255,False
20,front_l,apex,344.0,38.730275965048456,False
20,front_l,apex,346.0,39.04293490294911,False
20,front_l,apex,348.0,39.307440799662245,False
20,front_l,apex,350.0,39.546675608601504,False
20,front_l,apex,352.0,39.75568404142088,False
20,front_l,apex,354.0,39.919006604051646,False
20,front_l,apex,356.0,40.05180251329591,False
20,front_l,apex,358.0,40.13973798939848,False
20,front_l,apex,360.0,40.215251147047496,False
0,back_r,neutral,0.0,33.066239091308475,False
0,back_r,neutral,2.0,32.928193200984396,False
0,back_r,neutral,4.0,32.72878542751699,False
0,back_r,neutral,6.0,32.527751505859186,False
0,back_r,neutral,8.0,32.25983051568152,False
0,back_r,neutral,10.0,31.969953649743935,False
0,back_r,neutral,12.0,31.64627307006875,False
0,back_r,neutral,14.0,31.262655504965945,False
0,back_r,neutral,16.0,30.879190702386403,False
0,back_r,neutral,18.0,30.434895619086053,False
0,back_r,neutral,20.0,29.961202654052205,False
0,back_r,neutral,22.0,29.46527531901174,False
0,back_r,neutral,24.0,28.902273940295334,False
0,back_r,neutral,26.0,28.33204966894928,False
0,back_r,neutral,28.0,27.69916744281976,False
0,back_r,neutral,30.0,27.050994394383206,False
0,back_r,neutral,32.0,26.370295908642944,False
0,back_r,neutral,34.0,25.63535083371959,False
0,back_r,neutral,36.0,24.938116439484997,False
0,back_r,neutral,38.0,24.31323837794559,False
0,back_r,neutral,40.0,23.75715223113349,False
0,back_r,neutral,42.0,23.188041560067237,False
0,back_r,neutral,44.0,22.617146325818123,False
0,back_r,neutral,46.0,22.05200292079476,False
0,back_r,neutral,48.0,21.478325361114603,False
0,back_r,neutral,50.0,20.895472676584895,False
0,back_r,neutral,52.0,20.314813247779675,False
0,back_r,neutral,54.0,19.740546667163727,False
0,back_r,neutral,56.0,19.161128884154223,False
0,back_r,neutral,58.0,18.576904845375942,False
0,back_r,neutral,60.0,17.99320930499849,False
0,back_r,neutral,62.0,17.41907032501862,False
0,back_r,neutral,64.0,16.85267442626954,False
0,back_r,neutral,66.0,16.289097653018402,False
0,back_r,neutral,68.0,15.729766500317734,False
0,back_r,neutral,70.0,15.176264757072916,False
0,back_r,neutral,72.0,14.62813225953925,False
0,back_r,neutral,74.0,14.088819648117102,False
0,back_r,neutral,76.0,13.560832335072817,False
0,back_r,neutral,78.0,13.039415539167095,False
0,back_r,neutral,80.0,12.524150592702075,False
0,back_r,neutral,82.0,12.01626651572502,False
0,back_r,neutral,84.0,11.516982812950692,False
0,back_r,neutral,86.0,11.027505953999595,False
0,back_r,neutral,88.0,10.549000156497646,False
0,back_r,neutral,90.0,10.082886178081917,False
0,back_r,neutral,92.0,9.631166491008738,False
0,back_r,neutral,94.0,9.194398164290044,False
0,back_r,neutral,96.0,8.773387654537462,False
0,back_r,neutral,98.0,8.371950770728446,False
0,back_r,neutral,100.0,7.992058704183524,False
0,back_r,neutral,102.0,7.634880042318547,False
0,back_r,neutral,104.0,7.219575692477952,False
0,back_r,neutral,106.0,6.661378492746509,False
0,back_r,neutral,108.0,6.113572510695585,False
0,back_r,neutral,110.0,5.574173959943176,False
0,back_r,neutral,112.0,5.044394638666308,False
0,back_r,neutral,114.0,4.525427660825681,False
0,back_r,neutral,116.0,4.018433964599081,False
0,back_r,neutral,118.0,3.5246396978516294,False
0,back_r,neutral,120.0,3.045664940493081,False
0,back_r,neutral,122.0,2.5820096325892976,False
0,back_r,neutral,124.0,2.1344607348725373,False
0,back_r,neutral,126.0,1.7231103191724475,False
0,back_r,neutral,128.0,1.3337977821009712,False
0,back_r,neutral,130.0,0.9623835625122332,False
0,back_r,neutral,132.0,0.6097888607261934,False
0,back_r,neutral,134.0,0.27690847231804205,False
0,back_r,neutral,136.0,0.0,True
0,back_r,neutral,138.0,0.0,True
0,back_r,neutral,140.0,0.0,True
0,back_r,neutral,142.0,0.0,True
0,back_r,neutral,144.0,0.0,True
0,back_r,neutral,146.0,0.0,True
0,back_r,neutral,148.0,0.0,True
0,back_r,neutral,150.0,0.0,True
0,back_r,neutral,152.0,0.0,True
0,back_r,neutral,154.0,0.0,True
0,back_r,neutral,156.0,0.0,True
0,back_r,neutral,158.0,0.0,True
0,back_r,neutral,160.0,0.0,True
0,back_r,neutral,162.0,0.0,True
0,back_r,neutral,164.0,0.0,True
0,back_r,neutral,166.0,0.0,True
0,back_r,neutral,168.0,0.0,True
0,back_r,neutral,170.0,0.0,True
0,back_r,neutral,172.0,0.0,True
0,back_r,neutral,174.0,0.0,True
0,back_r,neutral,176.0,0.0,True
0,back_r,neutral,178.0,0.0,True
0,back_r,neutral,180.0,0.0,True
0,back_r,neutral,182.0,0.0,True
0,back_r,neutral,184.0,0.0,True
0,back_r,neutral,186.0,0.0,True
0,back_r,neutral,188.0,0.0,True
0,back_r,neutral,190.0,0.0,True
0,back_r,neutral,192.0,0.0,True
0,back_r,neutral,194.0,0.0,True
0,back_r,neutral,196.0,0.0,True
0,back_r,neutral,198.0,0.0,True
0,back_r,neutral,200.0,0.0,True
0,back_r,neutral,202.0,0.0,True
0,back_r,neutral,204.0,0.0,True
0,back_r,neutral,206.0,0.0,True
0,back_r,neutral,208.0,0.0,True
0,back_r,neutral,210.0,0.0,True
0,back_r,neutral,212.0,0.0,True
0,back_r,neutral,214.0,0.0,True
0,back_r,neutral,216.0,0.0,True
0,back_r,neutral,218.0,0.30760819348816426,False
0,back_r,neutral,220.0,0.8279195206140908,False
0,back_r,neutral,222.0,1.3594859617441404,False
0,back_r,neutral,224.0,1.901133732129168,False
0,back_r,neutral,226.0,2.4530446034620828,False
0,back_r,neutral,228.0,3.015204993790307,False
0,back_r,neutral,230.0,3.585617078177942,False
0,back_r,neutral,232.0,4.162463478339679,False
0,back_r,neutral,234.0,4.744436697996899,False
0,back_r,neutral,236.0,5.3302109213575175,False
0,back_r,neutral,238.0,5.9184399247583155,False
0,back_r,neutral,240.0,6.507758186988817,False
0,back_r,neutral,242.0,7.0972156765104355,False
0,back_r,neutral,244.0,7.685703085847875,False
0,back_r,neutral,246.0,8.284397565421942,False
0,back_r,neutral,248.0,8.884919473775566,False
0,back_r,neutral,250.0,9.480666743259004,False
0,back_r,neutral,252.0,10.070256371403142,False
0,back_r,neutral,254.0,10.652309619753481,False
0,back_r,neutral,256.0,11.126900547229951,False
0,back_r,neutral,258.0,11.497023121498241,False
0,back_r,neutral,260.0,11.883837824274991,False
0,back_r,neutral,262.0,12.286346492495225,False
0,back_r,neutral,264.0,12.7036033009146,False
0,back_r,neutral,266.0,13.134704392491674,False
0,back_r,neutral,268.0,13.578787876405354,False
0,back_r,neutral,270.0,14.035033957183353,False
0,back_r,neutral,272.0,14.502666307033186,False
0,back_r,neutral,274.0,14.980935394219314,False
0,back_r,neutral,276.0,15.469136705440489,False
0,back_r,neutral,278.0,15.96659632837383,False
0,back_r,neutral,280.0,16.472666881354346,False
0,back_r,neutral,282.0,16.986113956461466,False
0,back_r,neutral,284.0,17.505118561332047,False
0,back_r,neutral,286.0,18.028546786103725,False
0,back_r,neutral,288.0,18.555254465624547,False
0,back_r,neutral,290.0,19.08408051251957,False
0,back_r,neutral,292.0,19.61403682139387,False
0,back_r,neutral,294.0,20.14717699682694,False
0,back_r,neutral,296.0,20.68405374179517,False
0,back_r,neutral,298.0,21.225286703827457,False
0,back_r,neutral,300.0,21.76575463069044,False
0,back_r,neutral,302.0,22.3025056087744,False
0,back_r,neutral,304.0,22.83435805737827,False
0,back_r,neutral,306.0,23.36492188793462,False
0,back_r,neutral,308.0,23.89981596075786,False
0,back_r,neutral,310.0,24.432771144584994,False
0,back_r,neutral,312.0,24.957289128828776,False
0,back_r,neutral,314.0,25.472854313024932,False
0,back_r,neutral,316.0,26.0497513811253,False
0,back_r,neutral,318.0,26.702314625998696,False
0,back_r,neutral,320.0,27.399324979175987,False
0,back_r,neutral,322.0,28.031809439902624,False
0,back_r,neutral,324.0,28.64494626666655,False
0,back_r,neutral,326.0,29.220121886218507,False
0,back_r,neutral,328.0,29.74563026033981,False
0,back_r,neutral,330.0,30.25303823349698,False
0,back_r,neutral,332.0,30.693616845049387,False
0,back_r,neutral,334.0,31.128498953453256,False
0,back_r,neutral,336.0,31.48901449804075,False
0,back_r,neutral,338.0,31.846175212025035,False
0,back_r,neutral,340.0,32.135230994023246,False
0,back_r,neutral,342.0,32.40909445909159,False
0,back_r,neutral,344.0,32.64213100393042,False
0,back_r,neutral,346.0,32.82593465217568,False
0,back_r,neutral,348.0,33.002617986525195,False
0,back_r,neutral,350.0,33.11060561136353,False
0,back_r,neutral,352.0,33.21416329967378,False
0,back_r,neutral,354.0,33.25726600149778,False
0,back_r,neutral,356.0,33.24756331641803,False
0,back_r,neutral,358.0,33.16916139867904,False
0,back_r,neutral,360.0,33.066239091308475,False
16,back_r,neutral,0.0,38.39036026691953,False
16,back_r,neutral,2.0,38.298354182281436,False
16,back_r,neutral,4.0,38.20472689001666,False
16,back_r,neutral,6.0,38.056633093520176,False
16,back_r,neutral,8.0,37.87375728842832,False
16,back_r,neutral,10.0,37.673792386933314,False
16,back_r,neutral,12.0,37.405236233760796,False
16,back_r,neutral,14.0,37.13201546461769,False
16,back_r,neutral,16.0,36.79747764120368,False
16,back_r,neutral,18.0,36.44662690067363,False
16,back_r,neutral,20.0,36.062507871029354,False
16,back_r,neutral,22.0,35.626363915184,False
16,back_r,neutral,24.0,35.19091924218482,False
16,back_r,neutral,26.0,34.69876876837911,False
16,back_r,neutral,28.0,34.18743956420936,False
16,back_r,neutral,30.0,33.650829413070554,False
16,back_r,neutral,32.0,33.06310964481658,False
16,back_r,neutral,34.0,32.47981825119106,False
16,back_r,neutral,36.0,31.84737301697594,False
16,back_r,neutral,38.0,31.196095750702113,False
16,back_r,neutral,40.0,30.611808454141723,False
16,back_r,neutral,42.0,30.103214254374127,False
16,back_r,neutral,44.0,29.61818528103417,False
16,back_r,neutral,46.0,29.136795869815106,False
16,back_r,neutral,48.0,28.64383926216281,False
16,back_r,neutral,50.0,28.147972654640963,False
16,back_r,neutral,52.0,27.659980763436764,False
16,back_r,neutral,54.0,27.165414888079916,False
16,back_r,neutral,56.0,26.663561801554362,False
16,back_r,neutral,58.0,26.168800860311325,False
16,back_r,neutral,60.0,25.677106683190658,False
16,back_r,neutral,62.0,25.181626078599997,False
16,back_r,neutral,64.0,24.688896141446364,False
16,back_r,neutral,66.0,24.204848515116698,False
16,back_r,neutral,68.0,23.733249694611604,False
16,back_r,neutral,70.0,23.270417656753764,False
16,back_r,neutral,72.0,22.814948357885875,False
16,back_r,neutral,74.0,22.367716842526896,False
16,back_r,neutral,76.0,21.922995111881622,False
16,back_r,neutral,78.0,21.487101692713583,False
16,back_r,neutral,80.0,21.060934013099022,False
16,back_r,neutral,82.0,20.63738627197383,False
16,back_r,neutral,84.0,20.216619921960937,False
16,back_r,neutral,86.0,19.80010284501924,False
16,back_r,neutral,88.0,19.39528879038849,False
16,back_r,neutral,90.0,19.00678484172036,False
16,back_r,neutral,92.0,18.634982845412377,False
16,back_r,neutral,94.0,18.28007999947522,False
16,back_r,neutral,96.0,17.942186429667075,False
16,back_r,neutral,98.0,17.62162579998086,False
16,back_r,neutral,100.0,17.312434781513094,False
16,back_r,neutral,102.0,17.012120749519607,False
16,back_r,neutral,104.0,16.721485141704694,False
16,back_r,neutral,106.0,16.441311213366074,False
16,back_r,neutral,108.0,16.172364213422718,False
16,back_r,neutral,110.0,15.800845419631456,False
16,back_r,neutral,112.0,15.394761887375186,False
16,back_r,neutral,114.0,14.997069384574537,False
16,back_r,neutral,116.0,14.612586167450626,False
16,back_r,neutral,118.0,14.251535722914852,False
16,back_r,neutral,120.0,13.914806562472602,False
16,back_r,neutral,122.0,13.599627432719727,False
16,back_r,neutral,124.0,13.292400318662141,False
16,back_r,neutral,126.0,12.992290417786403,False
16,back_r,neutral,128.0,12.700013889309961,False
16,back_r,neutral,130.0,12.416909908722188,False
16,back_r,neutral,132.0,12.14629885279017,False
16,back_r,neutral,134.0,11.899013641275328,False
16,back_r,neutral,136.0,11.677114547850426,False
16,back_r,neutral,138.0,11.478972921153384,False
16,back_r,neutral,140.0,11.297908240999599,False
16,back_r,neutral,142.0,11.126736478688418,False
16,back_r,neutral,144.0,10.965949150354438,False
16,back_r,neutral,146.0,10.81606338306581,False
16,back_r,neutral,148.0,10.677560557410544,False
16,back_r,neutral,150.0,10.550938197645726,False
16,back_r,neutral,152.0,10.436658544584942,False
16,back_r,neutral,154.0,10.337446586585346,False
16,back_r,neutral,156.0,10.255119823305563,False
16,back_r,neutral,158.0,10.188662292562654,False
16,back_r,neutral,160.0,10.137175881778266,False
16,back_r,neutral,162.0,10.09991476062455,False
16,back_r,neutral,164.0,10.078679572147989,False
16,back_r,neutral,166.0,10.074219876853142,False
16,back_r,neutral,168.0,10.082934388204356,False
16,back_r,neutral,170.0,10.104964487880315,False
16,back_r,neutral,172.0,10.141863998320966,False
16,back_r,neutral,174.0,10.16087806430572,False
16,back_r,neutral,176.0,10.177730494788058,False
16,back_r,neutral,178.0,10.169538843330466,False
16,back_r,neutral,180.0,10.165036292958577,False
16,back_r,neutral,182.0,10.131442591718399,False
16,back_r,neutral,184.0,10.104585251934182,False
16,back_r,neutral,186.0,10.051602153292482,False
16,back_r,neutral,188.0,10.000319862405354,False
16,back_r,neutral,190.0,9.931059352176346,False
16,back_r,neutral,192.0,9.859557894882554,False
16,back_r,neutral,194.0,9.778755438795455,False
16,back_r,neutral,196.0,9.693258582176934,False
16,back_r,neutral,198.0,9.601844367315376,False
16,back_r,neutral,200.0,9.502569858572489,False
16,back_r,neutral,202.0,9.396660075260915,False
16,back_r,neutral,204.0,9.284633336777219,False
16,back_r,neutral,206.0,9.186357646713791,False
16,back_r,neutral,208.0,9.3019388623854,False
16,back_r,neutral,210.0,9.460855646532387,False
16,back_r,neutral,212.0,9.632677658515638,False
16,back_r,neutral,214.0,9.82249045797997,False
16,back_r,neutral,216.0,10.028878899441093,False
16,back_r,neutral,218.0,10.24783728348622,False
16,back_r,neutral,220.0,10.479291667367063,False
16,back_r,neutral,222.0,10.72892104743419,False
16,back_r,neutral,224.0,11.002957706951342,False
16,back_r,neutral,226.0,11.300870620249455,False
16,back_r,neutral,228.0,11.621860434465074,False
16,back_r,neutral,230.0,11.964891047426054,False
16,back_r,neutral,232.0,12.328722713059085,False
16,back_r,neutral,234.0,12.709260102079806,False
16,back_r,neutral,236.0,13.100871731823247,False
16,back_r,neutral,238.0,13.502820280097152,False
16,back_r,neutral,240.0,13.914411872817174,False
16,back_r,neutral,242.0,14.334898123928461,False
16,back_r,neutral,244.0,14.765970309691985,False
16,back_r,neutral,246.0,15.209159181283331,False
16,back_r,neutral,248.0,15.662251385134791,False
16,back_r,neutral,250.0,16.115122498841203,False
16,back_r,neutral,252.0,16.576879096197985,False
16,back_r,neutral,254.0,17.0504197254773,False
16,back_r,neutral,256.0,17.52869264526352,False
16,back_r,neutral,258.0,18.009765290777786,False
16,back_r,neutral,260.0,18.49185860657818,False
16,back_r,neutral,262.0,18.975448574165792,False
16,back_r,neutral,264.0,19.298082943178446,False
16,back_r,neutral,266.0,19.60690713225849,False
16,back_r,neutral,268.0,19.93127754441807,False
16,back_r,neutral,270.0,20.27070281845674,False
16,back_r,neutral,272.0,20.62462860516983,False
16,back_r,neutral,274.0,20.992436559135854,False
16,back_r,neutral,276.0,21.373446315056835,False
16,back_r,neutral,278.0,21.766920154521653,False
16,back_r,neutral,280.0,22.172060593428736,False
16,back_r,neutral,282.0,22.588017139926617,False
16,back_r,neutral,284.0,23.013892796576343,False
16,back_r,neutral,286.0,23.448743916030548,False
16,back_r,neutral,288.0,23.89218748296465,False
16,back_r,neutral,290.0,24.34526992360641,False
16,back_r,neutral,292.0,24.806925427849006,False
16,back_r,neutral,294.0,25.274757961453467,False
16,back_r,neutral,296.0,25.747975839619492,False
16,back_r,neutral,298.0,26.225862560178626,False
16,back_r,neutral,300.0,26.707557424750522,False
16,back_r,neutral,302.0,27.191107083584694,False
16,back_r,neutral,304.0,27.675204650892496,False
16,back_r,neutral,306.0,28.158701100323704,False
16,back_r,neutral,308.0,28.64093675739049,False
16,back_r,neutral,310.0,29.123222793131305,False
16,back_r,neutral,312.0,29.605223147920896,False
16,back_r,neutral,314.0,30.08636954306826,False
16,back_r,neutral,316.0,30.568874842046654,False
16,back_r,neutral,318.0,31.048130751488134,False
16,back_r,neutral,320.0,31.52051399363266,False
16,back_r,neutral,322.0,32.053926449794304,False
16,back_r,neutral,324.0,32.64346039505227,False
16,back_r,neutral,326.0,33.28665061014848,False
16,back_r,neutral,328.0,33.88013221333735,False
16,back_r,neutral,330.0,34.44963872652714,False
16,back_r,neutral,332.0,34.97582369423352,False
16,back_r,neutral,334.0,35.466636977933355,False
16,back_r,neutral,336.0,35.93456237780683,False
16,back_r,neutral,338.0,36.345494930986234,False
16,back_r,neutral,340.0,36.71703263990284,False
16,back_r,neutral,342.0,37.04896796203135,False
16,back_r,neutral,344.0,37.34262589499667,False
16,back_r,neutral,346.0,37.592507752041676,False
16,back_r,neutral,348.0,37.83269383280622,False
16,back_r,neutral,350.0,38.009825876210144,False
16,back_r,neutral,352.0,38.18517014092692,False
16,back_r,neutral,354.0,38.2907836548942,False
16,back_r,neutral,356.0,38.386396908395604,False
16,back_r,neutral,358.0,38.41592258501701,False
16,back_r,neutral,360.0,38.39036026691952,False
20,back_r,neutral,0.0,40.23179761387327,False
20,back_r,neutral,2.0,40.188948766232805,False
20,back_r,neutral,4.0,40.093631861597345,False
20,back_r,neutral,6.0,39.993471902288555,False
20,back_r,neutral,8.0,39.815823575049464,False
20,back_r,neutral,10.0,39.630065671774204,False
20,back_r,neutral,12.0,39.37705005474082,False
20,back_r,neutral,14.0,39.12120811462584,False
20,back_r,neutral,16.0,38.81134358715113,False
20,back_r,neutral,18.0,38.474800406439975,False
20,back_r,neutral,20.0,38.11587025486161,False
20,back_r,neutral,22.0,37.70312764084123,False
20,back_r,neutral,24.0,37.29218223415142,False
20,back_r,neutral,26.0,36.82863648437011,False
20,back_r,neutral,28.0,36.345537719168156,False
20,back_r,neutral,30.0,35.84269422048254,False
20,back_r,neutral,32.0,35.29050541028609,False
20,back_r,neutral,34.0,34.74184498242661,False
20,back_r,neutral,36.0,34.151817025483695,False
20,back_r,neutral,38.0,33.530911713969395,False
20,back_r,neutral,40.0,32.94801147730884,False
20,back_r,neutral,42.0,32.41338657852456,False
20,back_r,neutral,44.0,31.936172757075276,False
20,back_r,neutral,46.0,31.45643687282647,False
20,back_r,neutral,48.0,30.982779745637057,False
20,back_r,neutral,50.0,30.514795692039566,False
20,back_r,neutral,52.0,30.043854355556853,False
20,back_r,neutral,54.0,29.571072206503217,False
20,back_r,neutral,56.0,29.10426207542362,False
20,back_r,neutral,58.0,28.64767056876692,False
20,back_r,neutral,60.0,28.19411196845205,False
20,back_r,neutral,62.0,27.73640901950655,False
20,back_r,neutral,64.0,27.28026117014439,False
20,back_r,neutral,66.0,26.83342552836546,False
20,back_r,neutral,68.0,26.384754556391535,False
20,back_r,neutral,70.0,25.932606169329496,False
20,back_r,neutral,72.0,25.48628194629386,False
20,back_r,neutral,74.0,25.049680173249666,False
20,back_r,neutral,76.0,24.620925053464248,False
20,back_r,neutral,78.0,24.201857548316447,False
20,back_r,neutral,80.0,23.79364547177528,False
20,back_r,neutral,82.0,23.397377008110187,False
20,back_r,neutral,84.0,23.014060605774894,False
20,back_r,neutral,86.0,22.643658685833625,False
20,back_r,neutral,88.0,22.28472783989462,False
20,back_r,neutral,90.0,21.933469385106285,False
20,back_r,neutral,92.0,21.586717138780212,False
20,back_r,neutral,94.0,21.245305589991325,False
20,back_r,neutral,96.0,20.910384045983722,False
20,back_r,neutral,98.0,20.587012722802356,False
20,back_r,neutral,100.0,20.280215909462264,False
20,back_r,neutral,102.0,19.990666453159353,False
20,back_r,neutral,104.0,19.718533263178553,False
20,back_r,neutral,106.0,19.46393907319225,False
20,back_r,neutral,108.0,19.226972628383933,False
20,back_r,neutral,110.0,18.937304805185896,False
20,back_r,neutral,112.0,18.581103107468596,False
20,back_r,neutral,114.0,18.241971832863594,False
20,back_r,neutral,116.0,17.907537375893707,False
20,back_r,neutral,118.0,17.57716916142517,False
20,back_r,neutral,120.0,17.25232604738796,False
20,back_r,neutral,122.0,16.938155348731147,False
20,back_r,neutral,124.0,16.636930053196874,False
20,back_r,neutral,126.0,16.35729132684186,False
20,back_r,neutral,128.0,16.09985702663366,False
20,back_r,neutral,130.0,15.86451306948012,False
20,back_r,neutral,132.0,15.648164230531634,False
20,back_r,neutral,134.0,15.440185434447532,False
20,back_r,neutral,136.0,15.23982673147753,False
20,back_r,neutral,138.0,15.04761907005199,False
20,back_r,neutral,140.0,14.864085310923405,False
20,back_r,neutral,142.0,14.690095711870873,False
20,back_r,neutral,144.0,14.532540773935795,False
20,back_r,neutral,146.0,14.39315338985756,False
20,back_r,neutral,148.0,14.270865615118845,False
20,back_r,neutral,150.0,14.16486571449171,False
20,back_r,neutral,152.0,14.077108509932213,False
20,back_r,neutral,154.0,14.00336570600224,False
20,back_r,neutral,156.0,13.939728032054939,False
20,back_r,neutral,158.0,13.88587519808598,False
20,back_r,neutral,160.0,13.842127023869686,False
20,back_r,neutral,162.0,13.808792416478218,False
20,back_r,neutral,164.0,13.786169583831335,False
20,back_r,neutral,166.0,13.774546152267368,False
20,back_r,neutral,168.0,13.774196333771798,False
20,back_r,neutral,170.0,13.78570214380156,False
20,back_r,neutral,172.0,13.811965309338143,False
20,back_r,neutral,174.0,13.84541806155156,False
20,back_r,neutral,176.0,13.856928427179486,False
20,back_r,neutral,178.0,13.861998910191131,False
20,back_r,neutral,180.0,13.855760181315844,False
20,back_r,neutral,182.0,13.835916041231734,False
20,back_r,neutral,184.0,13.81249594959204,False
20,back_r,neutral,186.0,13.770732486086777,False
20,back_r,neutral,188.0,13.730721121873193,False
20,back_r,neutral,190.0,13.669558147343261,False
20,back_r,neutral,192.0,13.613556566502936,False
20,back_r,neutral,194.0,13.535243300245405,False
20,back_r,neutral,196.0,13.463722451033984,False
20,back_r,neutral,198.0,13.370027859649843,False
20,back_r,neutral,200.0,13.283595649422919,False
20,back_r,neutral,202.0,13.17573903410832,False
20,back_r,neutral,204.0,13.076101660959667,False
20,back_r,neutral,206.0,12.965281962647184,False
20,back_r,neutral,208.0,13.039679432245633,False
20,back_r,neutral,210.0,13.154823499462111,False
20,back_r,neutral,212.0,13.286432501863661,False
20,back_r,neutral,214.0,13.435498084936674,False
20,back_r,neutral,216.0,13.602873324752823,False
20,back_r,neutral,218.0,13.789252843665993,False
20,back_r,neutral,220.0,13.99515360263823,False
20,back_r,neutral,222.0,14.216666911064857,False
20,back_r,neutral,224.0,14.451005191623901,False
20,back_r,neutral,226.0,14.701070982765172,False
20,back_r,neutral,228.0,14.966160987837938,False
20,back_r,neutral,230.0,15.24320229218268,False
20,back_r,neutral,232.0,15.531855560931344,False
20,back_r,neutral,234.0,15.83776627659814,False
20,back_r,neutral,236.0,16.161465645223,False
20,back_r,neutral,238.0,16.501858711793794,False
20,back_r,neutral,240.0,16.859808322530206,False
20,back_r,neutral,242.0,17.23800468978089,False
20,back_r,neutral,244.0,17.63125749772943,False
20,back_r,neutral,246.0,18.036960890598444,False
20,back_r,neutral,248.0,18.45075717268605,False
20,back_r,neutral,250.0,18.87033280953078,False
20,back_r,neutral,252.0,19.2947993496468,False
20,back_r,neutral,254.0,19.7232202299352,False
20,back_r,neutral,256.0,20.15461088661796,False
20,back_r,neutral,258.0,20.58819516504026,False
20,back_r,neutral,260.0,21.02431443615894,False
20,back_r,neutral,262.0,21.4638664806927,False
20,back_r,neutral,264.0,21.863066816270138,False
20,back_r,neutral,266.0,22.14996967053836,False
20,back_r,neutral,268.0,22.451775373784542,False
20,back_r,neutral,270.0,22.76795257381592,False
20,back_r,neutral,272.0,23.097939435159617,False
20,back_r,neutral,274.0,23.439865858358516,False
20,back_r,neutral,276.0,23.791640776865414,False
20,back_r,neutral,278.0,24.152879107204622,False
20,back_r,neutral,280.0,24.524821360800654,False
20,back_r,neutral,282.0,24.90766095666817,False
20,back_r,neutral,284.0,25.30069788701735,False
20,back_r,neutral,286.0,25.703218020673788,False
20,back_r,neutral,288.0,26.114495421916168,False
20,back_r,neutral,290.0,26.533803881678892,False
20,back_r,neutral,292.0,26.960403972019478,False
20,back_r,neutral,294.0,27.394625586331145,False
20,back_r,neutral,296.0,27.835172305209063,False
20,back_r,neutral,298.0,28.280316510811012,False
20,back_r,neutral,300.0,28.72896850135896,False
20,back_r,neutral,302.0,29.180028868271705,False
20,back_r,neutral,304.0,29.635836995460348,False
20,back_r,neutral,306.0,30.098525655001787,False
20,back_r,neutral,308.0,30.56640720124509,False
20,back_r,neutral,310.0,31.033651562390062,False
20,back_r,neutral,312.0,31.49863067976843,False
20,back_r,neutral,314.0,31.961703269462607,False
20,back_r,neutral,316.0,32.428991999650094,False
20,back_r,neutral,318.0,32.89903120758484,False
20,back_r,neutral,320.0,33.365703079149476,False
20,back_r,neutral,322.0,33.82617287415033,False
20,back_r,neutral,324.0,34.346445102330016,False
20,back_r,neutral,326.0,34.93404302209847,False
20,back_r,neutral,328.0,35.55943967358344,False
20,back_r,neutral,330.0,36.12787956318992,False
20,back_r,neutral,332.0,36.68303765794822,False
20,back_r,neutral,334.0,37.16249290064411,False
20,back_r,neutral,336.0,37.62608154465036,False
20,back_r,neutral,338.0,38.022888031060226,False
20,back_r,neutral,340.0,38.42035368572802,False
20,back_r,neutral,342.0,38.75811791855398,False
20,back_r,neutral,344.0,39.08457810243959,False
20,back_r,neutral,346.0,39.357320092646845,False
20,back_r,neutral,348.0,39.60522642259411,False
20,back_r,neutral,350.0,39.78962304660824,False
20,back_r,neutral,352.0,39.9583795948058,False
20,back_r,neutral,354.0,40.07221827300049,False
20,back_r,neutral,356.0,40.163094644268824,False
20,back_r,neutral,358.0,40.224821301998276,False
20,back_r,neutral,360.0,40.23179761387327,False
0,back_r,apex,0.0,33.04555378489384,False
0,back_r,apex,2.0,32.909680688870914,False
0,back_r,apex,4.0,32.711528690484826,False
0,back_r,apex,6.0,32.512905510706496,False
0,back_r,apex,8.0,32.2534794305211,False
0,back_r,apex,10.0,31.95917270179076,False
0,back_r,apex,12.0,31.644946799498967,False
0,back_r,apex,14.0,31.264510967814235,False
0,back_r,apex,16.0,30.881098989998044,False
0,back_r,apex,18.0,30.444723559242377,False
0,back_r,apex,20.0,29.964024907824804,False
0,back_r,apex,22.0,29.47468248303124,False
0,back_r,apex,24.0,28.914811614778145,False
0,back_r,apex,26.0,28.34581619677383,False
0,back_r,apex,28.0,27.716049174682578,False
0,back_r,apex,30.0,27.059025791092594,False
0,back_r,apex,32.0,26.38024151454208,False
0,back_r,apex,34.0,25.641059835448626,False
0,back_r,apex,36.0,24.922828241214706,False
0,back_r,apex,38.0,24.286453859436417,False
0,back_r,apex,40.0,23.728550783015375,False
0,back_r,apex,42.0,23.160554079062965,False
0,back_r,apex,44.0,22.589621222915113,False
0,back_r,apex,46.0,22.02624345708344,False
0,back_r,apex,48.0,21.458662271384195,False
0,back_r,apex,50.0,20.88494127290191,False
0,back_r,apex,52.0,20.307804407544182,False
0,back_r,apex,54.0,19.73907025758154,False
0,back_r,apex,56.0,19.170010127262643,False
0,back_r,apex,58.0,18.595584682761015,False
0,back_r,apex,60.0,18.01754678157098,False
0,back_r,apex,62.0,17.446017693249793,False
0,back_r,apex,64.0,16.88225465649597,False
