time_s,phase,front_r__front_l_m,front_r__back_r_m,front_r__back_l_m,front_l__back_r_m,front_l__back_l_m,back_r__back_l_m
13.750000000002203,rotate,0.196761657132183,0.09682855597370495,0.1954236223333079,0.2514870683490256,0.070207696589882,0.18190760017184884
14.00000000000226,rotate,0.19680693098128646,0.09700660717408678,0.19549057254272184,0.25236377648518554,0.07024234225390309,0.18350216782083
14.250000000002316,rotate,0.19685014718255597,0.09709945455387811,0.19555590363617112,0.2533375283958396,0.07027656282761613,0.1851477201478276
14.500000000002373,rotate,0.1968913826197908,0.09709707869838172,0.19561967754428614,0.2543916128793262,0.0703103673023791,0.18680767302676562
14.75000000000243,rotate,0.19693071049618224,0.09704156808654482,0.19568195025652269,0.255504870407572,0.07034375978511287,0.18844797742208858
15.000000000002487,rotate,0.19696820105810764,0.097080622551931,0.19574277120421565,0.2566518025019045,0.0703767395702103,0.1903266891771475
15.250000000002544,rotate,0.19700392228857,0.097221540589485,0.19580218300232657,0.2578032112094251,0.07040930157486894,0.19222924433428307
15.5000000000026,rotate,0.1970379405269012,0.09746457781855088,0.19586022157922078,0.25893809722452077,0.07044143709815498,0.19338656754845712
15.750000000002657,rotate,0.19706923649871091,0.09780184660088538,0.19592222943304496,0.2600601345137137,0.07047414281648068,0.19377221814935824
16.000000000002714,rotate,0.19709977054614708,0.09818897344735854,0.19597929134436612,0.2613958671280212,0.07050356145169415,0.19329547374493838
16.25000000000277,rotate,0.1971277032255471,0.09858716421234731,0.19603981226371617,0.26254192843636137,0.07053483339426835,0.19225935790283508
16.500000000002828,rotate,0.197155310288224,0.09901402698697931,0.19609321657381254,0.2633137317523727,0.07056437421153469,0.19085046427220326
16.750000000002885,rotate,0.19718068834463887,0.09948691493542734,0.1961492823450055,0.26374878415164116,0.07059455056367533,0.18939106787907417
17.00000000000294,rotate,0.1972051768451495,0.09998334784411189,0.19620184780423125,0.2638894671678086,0.07062380904138024,0.18825195879951806
17.250000000003,rotate,0.19722851117658952,0.10036356787379795,0.19625248418363972,0.26370849785674677,0.0706525283657165,0.18720571895180477
17.500000000003055,rotate,0.19725081777784104,0.10067583133833093,0.19630091353147586,0.2633883679499989,0.0706808143750089,0.18622919783318279
17.750000000003112,rotate,0.19727199415256205,0.10098997286375946,0.19634806050186657,0.26292986576578015,0.07070862611964134,0.18533901288427812
18.00000000000317,rotate,0.19729228571344504,0.10129652339763817,0.19639294106857993,0.26241435998323187,0.0707359097512056,0.18454188017244952
18.250000000003226,rotate,0.19731137811847438,0.10159094626006086,0.19643736530988182,0.2618753544002352,0.07076282186662862,0.18383997474595934
18.500000000003283,rotate,0.1973302277795151,0.10185379392382121,0.196477015412588,0.26134417436575347,0.07078850024265342,0.18323485599595132
18.75000000000334,rotate,0.19734755702967824,0.10209386687325697,0.19651859918026757,0.2608970793749373,0.07081496680068315,0.1827311053798317
19.000000000003396,rotate,0.1973641039351285,0.10229392621353443,0.19655842623139613,0.2605572990877624,0.07084041641182627,0.18232299002495994
19.250000000003453,rotate,0.1973804173329012,0.10245266859650005,0.196594079289276,0.26030491026874714,0.07086493404177147,0.18200571969802304
19.50000000000351,rotate,0.19739499992755052,0.10257910005757459,0.19663368973585013,0.2601240929758431,0.07089055369080309,0.1817606236234219
19.750000000003567,rotate,0.19740978188109196,0.10266457551033903,0.1966675506235083,0.2600000873943613,0.07091423881196723,0.1815959744962309
20.000000000003624,rotate,0.19742402923860927,0.102722856775972,0.19669957704397514,0.25992262015710677,0.07093774198665301,0.18149082835110392
20.25000000000368,rotate,0.19743727870835065,0.10275446938413427,0.19673237366265064,0.25988112960966225,0.07096110421154923,0.1814322568341983
20.500000000003737,rotate,0.19744943910722954,0.1027681840403525,0.19676655813306762,0.2598645750750137,0.07098456811563862,0.18141330757622398
20.750000000003794,rotate,0.1974622414471754,0.10276868678311712,0.19679364350793072,0.25986240102226893,0.07100655218208175,0.18141254002619714
21.00000000000385,angle_hold,0.1974738042619523,0.10276844968792875,0.19682334838903032,0.259863855571512,0.07102875195019083,0.18141847756660112
21.250000000003908,angle_hold,0.1974851015534794,0.10276733760595326,0.19685068802332914,0.2598653877865563,0.07105037578096554,0.18142352393423947
21.500000000003965,angle_hold,0.19749563558738348,0.10276596390188614,0.19687849747727215,0.2598668008063085,0.07107181109797372,0.18142916320491514
21.75000000000402,angle_hold,0.19750395714847468,0.10276572866104912,0.19690458466308733,0.2598686298295476,0.07109278085172416,0.18143401806345374
22.00000000000408,land,0.19751171120096908,0.10268373670222299,0.19692773723537813,0.25987173078575104,0.0711127730748239,0.18145278649887156
22.250000000004135,land,0.1975189903136279,0.10202068559875388,0.1969522123577248,0.25988380598170624,0.07113241736591089,0.181580207880613
22.500000000004192,land,0.1975260714086136,0.1003519175507233,0.19697509662781407,0.2599031019731552,0.07115015477437185,0.18188514019477228
22.75000000000425,land,0.19753322819033894,0.09759405408065903,0.19699483153380407,0.2599110763640126,0.0711655068744776,0.1823631629331031
23.000000000004306,land,0.19754046311062134,0.093903721334391,0.19701277499428307,0.25987696209269184,0.071179074012704,0.18295510114615884
23.250000000004363,land,0.1975477911710496,0.08962193621248622,0.19702994833324577,0.25977494711243115,0.07119169335818454,0.18357490402168886
23.50000000000442,land,0.19755530090983825,0.0852518923900398,0.19704515691797314,0.2596009737857217,0.07120341568806739,0.18413944917676345
23.750000000004476,land,0.19755787038606346,0.08321722049260988,0.19717983699874078,0.25984917574523014,0.07099341366365518,0.1850669187702529
24.000000000004533,land,0.19753420579029513,0.08171702802089242,0.19731346446661174,0.2599817949867837,0.07085548473036388,0.18577518871844229
24.25000000000459,land,0.1975154385984459,0.08089595307384163,0.19735683704227974,0.2599939522901369,0.07075915132381863,0.18615244055364705
24.500000000004647,land,0.1975034229548796,0.0804181794770259,0.19733229308091377,0.2598385719139362,0.07069670062581916,0.18629211641984164
24.750000000004704,land,0.1975007016631084,0.0802503727398526,0.1972477470270085,0.25975141321063144,0.07066461280222373,0.18623145272787456
25.00000000000476,planted_hold,0.19750172684751535,0.08018330446739942,0.19715324201092507,0.25969467209686237,0.07064774220118018,0.18612181837694586
25.250000000004817,planted_hold,0.19750353473701335,0.0801258035575107,0.1970680950137959,0.25964853308462654,0.070637611939991,0.18602397916859398
25.500000000004874,planted_hold,0.1975057892025035,0.08007465140219021,0.1969915050171359,0.25961081559723453,0.07063242109025243,0.18593750947722412
25.75000000000493,planted_hold,0.1975083105419712,0.08002869192233762,0.1969219455718926,0.25957954201646305,0.07063079160257714,0.18586023617915462
26.000000000004988,planted_hold,0.19751118624383385,0.07998552787850774,0.19685632916745446,0.2595511790516631,0.07063036944238699,0.18578759184742355
26.250000000005045,planted_hold,0.19751437146958264,0.07994459699855361,0.19679409983294854,0.2595250970151128,0.07063089581325876,0.18571877357917474
26.5000000000051,planted_hold,0.1975177922672347,0.07990576253832514,0.1967350845459566,0.25950110546511973,0.07063226786785651,0.18565363401471804
26.75000000000516,planted_hold,0.19752138466402788,0.0798689020976684,0.19667911877113606,0.2594790302200173,0.07063439021914635,0.18559194325083944
